asset,tier,strategy,direction,regime,split,sharpe,ret,trades
AVAX,high,momentum,short,trending_down,train,0.633,48.7,47
AVAX,high,momentum,short,ranging,train,0.346,11.88,42
AVAX,high,momentum,short,trending_up,test,-0.876,-29.05,22
AVAX,high,momentum,short,trending_down,test,-0.115,-24.05,42
AVAX,high,momentum,short,ranging,test,-0.477,-38.23,40
AVAX,high,volume_weighted,long,trending_up,train,0.443,21.67,27
AVAX,high,volume_weighted,long,trending_down,train,0.454,23.33,23
AVAX,high,volume_weighted,long,ranging,train,0.095,-10.48,21
AVAX,high,volume_weighted,long,trending_up,test,-0.75,-48.69,20
AVAX,high,volume_weighted,long,trending_down,test,-0.74,-45.53,13
AVAX,high,volume_weighted,long,ranging,test,-0.373,-33.57,28
AVAX,high,volume_weighted,short,trending_up,train,0.172,-91.52,19
AVAX,high,volume_weighted,short,trending_down,train,-0.725,-72.7,26
AVAX,high,volume_weighted,short,ranging,train,-0.618,-80.34,21
AVAX,high,volume_weighted,short,trending_up,test,0.95,58.44,18
AVAX,high,volume_weighted,short,trending_down,test,0.963,63.99,19
AVAX,high,volume_weighted,short,ranging,test,0.697,37.27,24
AVAX,high,triple_ema,long,trending_up,train,1.337,275.5,41
AVAX,high,triple_ema,long,trending_down,train,0.873,81.03,30
AVAX,high,triple_ema,long,ranging,train,1.495,319.07,41
AVAX,high,triple_ema,long,trending_up,test,-1.045,-49.03,30
AVAX,high,triple_ema,long,trending_down,test,-0.346,-9.93,13
AVAX,high,triple_ema,long,ranging,test,-0.381,-25.04,36
AVAX,high,triple_ema,short,trending_up,train,-0.565,-46.42,32
AVAX,high,triple_ema,short,trending_down,train,0.037,-21.97,45
AVAX,high,triple_ema,short,ranging,train,-0.044,-23.79,43
AVAX,high,triple_ema,short,trending_up,test,0.706,33.89,23
AVAX,high,triple_ema,short,trending_down,test,0.485,17.14,30
AVAX,high,triple_ema,short,ranging,test,0.066,-13.22,41
AVAX,high,rsi_macd_combo,long,trending_up,train,0.376,12.46,22
AVAX,high,rsi_macd_combo,long,trending_down,train,0.226,-8.96,21
AVAX,high,rsi_macd_combo,long,ranging,train,-0.425,-50.38,16
AVAX,high,rsi_macd_combo,long,trending_up,test,-0.973,-68.9,17
AVAX,high,rsi_macd_combo,long,trending_down,test,-0.327,-47.48,15
AVAX,high,rsi_macd_combo,long,ranging,test,-0.943,-66.3,14
AVAX,high,rsi_macd_combo,short,trending_up,train,-0.64,-100.09,20
AVAX,high,rsi_macd_combo,short,trending_down,train,0.866,-98.6,22
AVAX,high,rsi_macd_combo,short,ranging,train,-1.344,-93.87,17
AVAX,high,rsi_macd_combo,short,trending_up,test,0.683,34.5,15
AVAX,high,rsi_macd_combo,short,trending_down,test,0.118,-6.92,15
AVAX,high,rsi_macd_combo,short,ranging,test,-0.04,-15.62,13
AVAX,high,stoch_rsi,long,trending_up,train,0.973,105.0,48
AVAX,high,stoch_rsi,long,trending_down,train,0.005,-28.25,73
AVAX,high,stoch_rsi,long,ranging,train,-0.101,-26.58,46
AVAX,high,stoch_rsi,long,trending_up,test,-0.285,-23.54,29
AVAX,high,stoch_rsi,long,trending_down,test,-0.246,-31.49,39
AVAX,high,stoch_rsi,long,ranging,test,0.178,-3.75,39
AVAX,high,stoch_rsi,short,trending_up,train,-1.04,-93.76,67
AVAX,high,stoch_rsi,short,trending_down,train,-0.215,-56.16,56
AVAX,high,stoch_rsi,short,ranging,train,-0.623,-65.31,43
AVAX,high,stoch_rsi,short,trending_up,test,0.972,60.7,41
AVAX,high,stoch_rsi,short,trending_down,test,0.657,32.0,33
AVAX,high,stoch_rsi,short,ranging,test,1.13,68.03,40
AVAX,high,supertrend,long,trending_up,train,0.0,0.0,0
AVAX,high,supertrend,long,trending_down,train,0.0,0.0,0
AVAX,high,supertrend,long,ranging,train,0.0,0.0,0
AVAX,high,supertrend,long,trending_up,test,0.0,0.0,0
AVAX,high,supertrend,long,trending_down,test,0.0,0.0,0
AVAX,high,supertrend,long,ranging,test,0.0,0.0,0
AVAX,high,supertrend,short,trending_up,train,0.0,0.0,0
AVAX,high,supertrend,short,trending_down,train,0.0,0.0,0
AVAX,high,supertrend,short,ranging,train,0.0,0.0,0
AVAX,high,supertrend,short,trending_up,test,0.0,0.0,0
AVAX,high,supertrend,short,trending_down,test,0.0,0.0,0
AVAX,high,supertrend,short,ranging,test,0.0,0.0,0
AVAX,high,ichimoku_cloud,long,trending_up,train,1.747,652.33,14
AVAX,high,ichimoku_cloud,long,trending_down,train,1.261,250.22,19
AVAX,high,ichimoku_cloud,long,ranging,train,1.279,254.8,15
AVAX,high,ichimoku_cloud,long,trending_up,test,-1.016,-64.32,15
AVAX,high,ichimoku_cloud,long,trending_down,test,-1.364,-65.94,14
AVAX,high,ichimoku_cloud,long,ranging,test,-0.233,-30.59,14
AVAX,high,ichimoku_cloud,short,trending_up,train,-0.15,-23.76,18
AVAX,high,ichimoku_cloud,short,trending_down,train,0.585,39.6,19
AVAX,high,ichimoku_cloud,short,ranging,train,0.667,47.2,14
AVAX,high,ichimoku_cloud,short,trending_up,test,1.438,95.19,12
AVAX,high,ichimoku_cloud,short,trending_down,test,0.658,31.28,12
AVAX,high,ichimoku_cloud,short,ranging,test,1.189,82.92,13
AVAX,high,pairs_spread,long,trending_up,train,0.84,52.84,35
AVAX,high,pairs_spread,long,trending_down,train,-0.238,-44.04,42
AVAX,high,pairs_spread,long,ranging,train,0.368,14.64,26
AVAX,high,pairs_spread,long,trending_up,test,-0.611,-34.26,23
AVAX,high,pairs_spread,long,trending_down,test,-0.192,-31.54,28
AVAX,high,pairs_spread,long,ranging,test,-0.583,-37.18,22
AVAX,high,pairs_spread,short,trending_up,train,0.36,-100.03,35
AVAX,high,pairs_spread,short,trending_down,train,0.876,-100.36,43
AVAX,high,pairs_spread,short,ranging,train,0.912,-98.47,37
AVAX,high,pairs_spread,short,trending_up,test,0.859,59.32,20
AVAX,high,pairs_spread,short,trending_down,test,0.266,-6.04,22
AVAX,high,pairs_spread,short,ranging,test,0.599,26.06,30
AVAX,high,squeeze_momentum,long,trending_up,train,1.305,303.1,11
AVAX,high,squeeze_momentum,long,trending_down,train,1.342,304.83,12
AVAX,high,squeeze_momentum,long,ranging,train,1.027,163.22,15
AVAX,high,squeeze_momentum,long,trending_up,test,-0.485,-32.07,7
AVAX,high,squeeze_momentum,long,trending_down,test,-0.797,-36.48,5
AVAX,high,squeeze_momentum,long,ranging,test,-0.19,-21.39,11
AVAX,high,squeeze_momentum,short,trending_up,train,0.874,87.89,12
AVAX,high,squeeze_momentum,short,trending_down,train,0.715,60.59,13
AVAX,high,squeeze_momentum,short,ranging,train,0.061,-17.19,13
AVAX,high,squeeze_momentum,short,trending_up,test,0.739,42.84,8
AVAX,high,squeeze_momentum,short,trending_down,test,0.723,42.06,9
AVAX,high,squeeze_momentum,short,ranging,test,0.894,61.81,10
AVAX,high,atr_breakout,long,trending_up,train,0.986,152.1,39
AVAX,high,atr_breakout,long,trending_down,train,0.358,4.66,34
AVAX,high,atr_breakout,long,ranging,train,1.435,334.21,27
AVAX,high,atr_breakout,long,trending_up,test,-0.471,-34.93,28
AVAX,high,atr_breakout,long,trending_down,test,-0.396,-24.73,22
AVAX,high,atr_breakout,long,ranging,test,-0.739,-41.03,33
AVAX,high,atr_breakout,short,trending_up,train,0.481,23.74,23
AVAX,high,atr_breakout,short,trending_down,train,-0.026,-23.32,36
AVAX,high,atr_breakout,short,ranging,train,-0.069,-20.68,25
AVAX,high,atr_breakout,short,trending_up,test,1.333,83.92,20
AVAX,high,atr_breakout,short,trending_down,test,0.207,-3.8,37
AVAX,high,atr_breakout,short,ranging,test,0.636,30.9,32
AVAX,high,amd_ifvg,long,trending_up,train,0.0,0.0,0
AVAX,high,amd_ifvg,long,trending_down,train,0.0,0.0,0
AVAX,high,amd_ifvg,long,ranging,train,0.0,0.0,0
AVAX,high,amd_ifvg,long,trending_up,test,0.0,0.0,0
AVAX,high,amd_ifvg,long,trending_down,test,0.0,0.0,0
AVAX,high,amd_ifvg,long,ranging,test,0.0,0.0,0
AVAX,high,amd_ifvg,short,trending_up,train,0.0,0.0,0
AVAX,high,amd_ifvg,short,trending_down,train,0.0,0.0,0
AVAX,high,amd_ifvg,short,ranging,train,0.0,0.0,0
AVAX,high,amd_ifvg,short,trending_up,test,0.0,0.0,0
AVAX,high,amd_ifvg,short,trending_down,test,0.0,0.0,0
AVAX,high,amd_ifvg,short,ranging,test,0.0,0.0,0
AVAX,high,heikin_ashi_ema,long,trending_up,train,1.349,292.94,74
AVAX,high,heikin_ashi_ema,long,trending_down,train,0.581,39.08,59
AVAX,high,heikin_ashi_ema,long,ranging,train,1.21,178.66,63
AVAX,high,heikin_ashi_ema,long,trending_up,test,-0.824,-46.46,48
AVAX,high,heikin_ashi_ema,long,trending_down,test,-1.715,-44.19,22
AVAX,high,heikin_ashi_ema,long,ranging,test,-1.021,-50.38,58
AVAX,high,heikin_ashi_ema,short,trending_up,train,-1.059,-63.76,48
AVAX,high,heikin_ashi_ema,short,trending_down,train,-0.212,-40.73,79
AVAX,high,heikin_ashi_ema,short,ranging,train,0.344,12.12,62
AVAX,high,heikin_ashi_ema,short,trending_up,test,0.194,1.5,37
AVAX,high,heikin_ashi_ema,short,trending_down,test,-0.177,-27.95,51
AVAX,high,heikin_ashi_ema,short,ranging,test,-0.084,-20.65,61
AVAX,high,order_blocks,long,trending_up,train,0.24,-14.15,39
AVAX,high,order_blocks,long,trending_down,train,-0.261,-51.33,38
AVAX,high,order_blocks,long,ranging,train,0.553,36.7,28
AVAX,high,order_blocks,long,trending_up,test,-0.862,-51.44,24
AVAX,high,order_blocks,long,trending_down,test,-0.222,-23.82,18
AVAX,high,order_blocks,long,ranging,test,-0.807,-45.04,27
AVAX,high,order_blocks,short,trending_up,train,-0.456,-77.63,24
AVAX,high,order_blocks,short,trending_down,train,-0.497,-86.84,35
AVAX,high,order_blocks,short,ranging,train,0.663,-99.44,25
AVAX,high,order_blocks,short,trending_up,test,1.077,67.35,18
AVAX,high,order_blocks,short,trending_down,test,0.187,-5.84,26
AVAX,high,order_blocks,short,ranging,test,0.526,21.14,26
AVAX,high,vwap_reversion,long,trending_up,train,0.301,4.24,127
AVAX,high,vwap_reversion,long,trending_down,train,-0.404,-49.27,186
AVAX,high,vwap_reversion,long,ranging,train,-0.396,-41.63,110
AVAX,high,vwap_reversion,long,trending_up,test,-0.051,-13.58,86
AVAX,high,vwap_reversion,long,trending_down,test,0.427,12.88,105
AVAX,high,vwap_reversion,long,ranging,test,-1.066,-60.29,114
AVAX,high,vwap_reversion,short,trending_up,train,-1.269,-91.6,152
AVAX,high,vwap_reversion,short,trending_down,train,-0.85,-89.88,178
AVAX,high,vwap_reversion,short,ranging,train,-1.1,-68.99,114
AVAX,high,vwap_reversion,short,trending_up,test,1.355,83.55,87
AVAX,high,vwap_reversion,short,trending_down,test,1.249,83.32,90
AVAX,high,vwap_reversion,short,ranging,test,-0.014,-12.43,113
AVAX,high,chart_pattern,long,trending_up,train,0.805,94.25,25
AVAX,high,chart_pattern,long,trending_down,train,0.701,65.49,24
AVAX,high,chart_pattern,long,ranging,train,1.169,204.09,20
AVAX,high,chart_pattern,long,trending_up,test,-1.017,-62.31,14
AVAX,high,chart_pattern,long,trending_down,test,-0.962,-52.84,13
AVAX,high,chart_pattern,long,ranging,test,-1.084,-61.66,14
AVAX,high,chart_pattern,short,trending_up,train,-0.737,-49.98,21
AVAX,high,chart_pattern,short,trending_down,train,-0.615,-60.79,26
AVAX,high,chart_pattern,short,ranging,train,-0.099,-21.61,17
AVAX,high,chart_pattern,short,trending_up,test,0.936,46.74,12
AVAX,high,chart_pattern,short,trending_down,test,0.537,21.74,13
AVAX,high,chart_pattern,short,ranging,test,0.364,8.78,15
AVAX,high,liquidity_sweeps,long,trending_up,train,0.357,10.07,14
AVAX,high,liquidity_sweeps,long,trending_down,train,0.282,-3.42,14
AVAX,high,liquidity_sweeps,long,ranging,train,0.328,7.03,11
AVAX,high,liquidity_sweeps,long,trending_up,test,-1.228,-77.2,9
AVAX,high,liquidity_sweeps,long,trending_down,test,-0.785,-67.55,9
AVAX,high,liquidity_sweeps,long,ranging,test,-1.372,-79.89,10
AVAX,high,liquidity_sweeps,short,trending_up,train,0.392,-178.37,14
AVAX,high,liquidity_sweeps,short,trending_down,train,0.795,-261.2,14
AVAX,high,liquidity_sweeps,short,ranging,train,-1.104,-228.78,13
AVAX,high,liquidity_sweeps,short,trending_up,test,0.429,11.68,10
AVAX,high,liquidity_sweeps,short,trending_down,test,0.064,-18.4,9
AVAX,high,liquidity_sweeps,short,ranging,test,-0.122,-28.28,7
AVAX,high,parabolic_sar,long,trending_up,train,1.034,144.74,111
AVAX,high,parabolic_sar,long,trending_down,train,-0.04,-22.25,93
AVAX,high,parabolic_sar,long,ranging,train,0.784,66.62,79
AVAX,high,parabolic_sar,long,trending_up,test,-0.966,-49.16,68
AVAX,high,parabolic_sar,long,trending_down,test,-0.225,-20.49,43
AVAX,high,parabolic_sar,long,ranging,test,-0.453,-32.8,68
AVAX,high,parabolic_sar,short,trending_up,train,-0.864,-60.89,67
AVAX,high,parabolic_sar,short,trending_down,train,-0.68,-65.64,136
AVAX,high,parabolic_sar,short,ranging,train,-0.374,-41.55,81
AVAX,high,parabolic_sar,short,trending_up,test,-0.053,-9.94,45
AVAX,high,parabolic_sar,short,trending_down,test,0.524,20.56,64
AVAX,high,parabolic_sar,short,ranging,test,0.335,6.6,67
AVAX,high,range_scalper,long,trending_up,train,0.0,0.0,0
AVAX,high,range_scalper,long,trending_down,train,0.0,0.0,0
AVAX,high,range_scalper,long,ranging,train,0.0,0.0,0
AVAX,high,range_scalper,long,trending_up,test,0.0,0.0,0
AVAX,high,range_scalper,long,trending_down,test,0.0,0.0,0
AVAX,high,range_scalper,long,ranging,test,0.0,0.0,0
AVAX,high,range_scalper,short,trending_up,train,0.0,0.0,0
AVAX,high,range_scalper,short,trending_down,train,0.0,0.0,0
AVAX,high,range_scalper,short,ranging,train,0.0,0.0,0
AVAX,high,range_scalper,short,trending_up,test,0.0,0.0,0
AVAX,high,range_scalper,short,trending_down,test,0.0,0.0,0
AVAX,high,range_scalper,short,ranging,test,0.0,0.0,0
AVAX,high,sweep_squeeze_combo,long,trending_up,train,0.0,0.0,0
AVAX,high,sweep_squeeze_combo,long,trending_down,train,0.0,0.0,0
AVAX,high,sweep_squeeze_combo,long,ranging,train,0.0,0.0,0
AVAX,high,sweep_squeeze_combo,long,trending_up,test,0.24,1.1,4
AVAX,high,sweep_squeeze_combo,long,trending_down,test,0.557,22.89,4
AVAX,high,sweep_squeeze_combo,long,ranging,test,0.494,17.95,4
AVAX,high,sweep_squeeze_combo,short,trending_up,train,-0.808,-123.05,1
AVAX,high,sweep_squeeze_combo,short,trending_down,train,-0.018,-128.95,1
AVAX,high,sweep_squeeze_combo,short,ranging,train,-0.644,-124.52,1
AVAX,high,sweep_squeeze_combo,short,trending_up,test,1.445,132.8,4
AVAX,high,sweep_squeeze_combo,short,trending_down,test,1.632,146.66,4
AVAX,high,sweep_squeeze_combo,short,ranging,test,1.43,124.13,4
AVAX,high,adx_trend,long,trending_up,train,0.344,3.16,29
AVAX,high,adx_trend,long,trending_down,train,0.166,-14.32,15
AVAX,high,adx_trend,long,ranging,train,0.316,4.54,13
AVAX,high,adx_trend,long,trending_up,test,-0.413,-44.44,14
AVAX,high,adx_trend,long,trending_down,test,-0.882,-56.31,7
AVAX,high,adx_trend,long,ranging,test,-0.913,-56.69,7
AVAX,high,adx_trend,short,trending_up,train,0.74,-133.05,15
AVAX,high,adx_trend,short,trending_down,train,-0.159,-135.33,30
AVAX,high,adx_trend,short,ranging,train,-1.172,-101.57,12
AVAX,high,adx_trend,short,trending_up,test,0.59,26.21,8
AVAX,high,adx_trend,short,trending_down,test,0.588,26.43,14
AVAX,high,adx_trend,short,ranging,test,0.43,11.83,8
AVAX,high,donchian_breakout,long,trending_up,train,1.577,508.31,40
AVAX,high,donchian_breakout,long,trending_down,train,1.106,174.49,34
AVAX,high,donchian_breakout,long,ranging,train,1.459,345.09,36
AVAX,high,donchian_breakout,long,trending_up,test,-1.258,-62.16,28
AVAX,high,donchian_breakout,long,trending_down,test,-0.797,-32.4,19
AVAX,high,donchian_breakout,long,ranging,test,-1.061,-54.53,30
AVAX,high,donchian_breakout,short,trending_up,train,-0.293,-22.21,25
AVAX,high,donchian_breakout,short,trending_down,train,0.691,57.31,40
AVAX,high,donchian_breakout,short,ranging,train,0.24,2.98,29
AVAX,high,donchian_breakout,short,trending_up,test,0.108,-5.26,19
AVAX,high,donchian_breakout,short,trending_down,test,-0.122,-26.66,29
AVAX,high,donchian_breakout,short,ranging,test,-0.146,-24.91,32
AVAX,high,tema_cross,long,trending_up,train,1.306,194.59,34
AVAX,high,tema_cross,long,trending_down,train,0.863,38.37,7
AVAX,high,tema_cross,long,ranging,train,0.715,50.14,26
AVAX,high,tema_cross,long,trending_up,test,0.198,2.39,18
AVAX,high,tema_cross,long,trending_down,test,-1.192,-1.63,1
AVAX,high,tema_cross,long,ranging,test,0.459,11.15,20
AVAX,high,tema_cross,short,trending_up,train,0.049,-26.52,31
AVAX,high,tema_cross,short,trending_down,train,0.068,-26.67,32
AVAX,high,tema_cross,short,ranging,train,0.187,-15.92,30
AVAX,high,tema_cross,short,trending_up,test,0.91,61.6,22
AVAX,high,tema_cross,short,trending_down,test,1.06,84.89,19
AVAX,high,tema_cross,short,ranging,test,0.812,50.23,24
LINK,mid,sma_crossover,long,trending_up,train,0.892,106.08,38
LINK,mid,sma_crossover,long,trending_down,train,0.955,107.06,41
LINK,mid,sma_crossover,long,ranging,train,0.647,50.99,40
LINK,mid,sma_crossover,long,trending_up,test,-0.227,-26.31,24
LINK,mid,sma_crossover,long,trending_down,test,-0.772,-35.14,20
LINK,mid,sma_crossover,long,ranging,test,-0.731,-44.72,29
LINK,mid,sma_crossover,short,trending_up,train,-0.947,-43.41,39
LINK,mid,sma_crossover,short,trending_down,train,-0.572,-58.08,40
LINK,mid,sma_crossover,short,ranging,train,-0.188,-26.32,39
LINK,mid,sma_crossover,short,trending_up,test,0.68,29.37,27
LINK,mid,sma_crossover,short,trending_down,test,0.571,25.07,24
LINK,mid,sma_crossover,short,ranging,test,0.667,32.02,32
LINK,mid,ema_crossover,long,trending_up,train,0.878,100.87,53
LINK,mid,ema_crossover,long,trending_down,train,0.907,91.82,52
LINK,mid,ema_crossover,long,ranging,train,0.773,72.5,62
LINK,mid,ema_crossover,long,trending_up,test,-0.859,-51.26,39
LINK,mid,ema_crossover,long,trending_down,test,-2.03,-53.64,31
LINK,mid,ema_crossover,long,ranging,test,-0.99,-53.26,47
LINK,mid,ema_crossover,short,trending_up,train,-1.016,-36.01,38
LINK,mid,ema_crossover,short,trending_down,train,-0.671,-60.84,63
LINK,mid,ema_crossover,short,ranging,train,-0.108,-23.2,60
LINK,mid,ema_crossover,short,trending_up,test,0.052,-5.52,31
LINK,mid,ema_crossover,short,trending_down,test,-0.357,-37.39,39
LINK,mid,ema_crossover,short,ranging,test,0.427,12.92,49
LINK,mid,rsi,long,trending_up,train,1.132,111.53,20
LINK,mid,rsi,long,trending_down,train,0.932,106.46,21
LINK,mid,rsi,long,ranging,train,0.648,45.74,17
LINK,mid,rsi,long,trending_up,test,0.055,-15.21,12
LINK,mid,rsi,long,trending_down,test,0.389,7.61,12
LINK,mid,rsi,long,ranging,test,-0.074,-18.97,10
LINK,mid,rsi,short,trending_up,train,-0.69,-102.27,21
LINK,mid,rsi,short,trending_down,train,1.016,-105.35,19
LINK,mid,rsi,short,ranging,train,-0.702,-93.92,17
LINK,mid,rsi,short,trending_up,test,1.089,91.69,11
LINK,mid,rsi,short,trending_down,test,1.365,121.75,12
LINK,mid,rsi,short,ranging,test,1.623,147.14,11
LINK,mid,bollinger_bands,long,trending_up,train,0.284,8.53,39
LINK,mid,bollinger_bands,long,trending_down,train,0.471,24.86,42
LINK,mid,bollinger_bands,long,ranging,train,0.407,17.91,38
LINK,mid,bollinger_bands,long,trending_up,test,-0.144,-13.23,24
LINK,mid,bollinger_bands,long,trending_down,test,0.403,10.0,26
LINK,mid,bollinger_bands,long,ranging,test,-0.408,-34.63,22
LINK,mid,bollinger_bands,short,trending_up,train,0.385,-97.34,41
LINK,mid,bollinger_bands,short,trending_down,train,0.176,-81.35,40
LINK,mid,bollinger_bands,short,ranging,train,-0.663,-98.87,40
LINK,mid,bollinger_bands,short,trending_up,test,0.417,-0.71,22
LINK,mid,bollinger_bands,short,trending_down,test,0.698,38.19,23
LINK,mid,bollinger_bands,short,ranging,test,1.142,92.56,27
LINK,mid,macd,long,trending_up,train,0.746,60.1,96
LINK,mid,macd,long,trending_down,train,0.556,36.02,85
LINK,mid,macd,long,ranging,train,0.782,58.12,98
LINK,mid,macd,long,trending_up,test,-0.101,-18.64,67
LINK,mid,macd,long,trending_down,test,-0.404,-34.0,50
LINK,mid,macd,long,ranging,test,-1.851,-64.86,78
LINK,mid,macd,short,trending_up,train,-0.903,-59.57,64
LINK,mid,macd,short,trending_down,train,-0.593,-53.15,110
LINK,mid,macd,short,ranging,train,-0.203,-32.42,95
LINK,mid,macd,short,trending_up,test,-0.227,-17.25,40
LINK,mid,macd,short,trending_down,test,0.212,-1.04,63
LINK,mid,macd,short,ranging,test,0.147,-6.65,77
LINK,mid,mean_reversion,long,trending_up,train,0.397,16.78,43
LINK,mid,mean_reversion,long,trending_down,train,0.432,19.48,55
LINK,mid,mean_reversion,long,ranging,train,0.438,21.67,44
LINK,mid,mean_reversion,long,trending_up,test,-0.894,-41.32,33
LINK,mid,mean_reversion,long,trending_down,test,0.069,-14.74,34
LINK,mid,mean_reversion,long,ranging,test,-0.198,-22.73,35
LINK,mid,mean_reversion,short,trending_up,train,-0.162,-72.19,45
LINK,mid,mean_reversion,short,trending_down,train,0.226,-77.71,61
LINK,mid,mean_reversion,short,ranging,train,-0.038,-81.2,52
LINK,mid,mean_reversion,short,trending_up,test,0.236,-16.19,30
LINK,mid,mean_reversion,short,trending_down,test,0.491,11.34,36
LINK,mid,mean_reversion,short,ranging,test,1.059,84.8,38
LINK,mid,momentum,long,trending_up,train,0.241,-1.55,51
LINK,mid,momentum,long,trending_down,train,0.072,-9.41,42
LINK,mid,momentum,long,ranging,train,0.319,8.94,46
LINK,mid,momentum,long,trending_up,test,-1.004,-60.05,38
LINK,mid,momentum,long,trending_down,test,-0.55,-37.59,35
LINK,mid,momentum,long,ranging,test,-0.786,-45.75,34
LINK,mid,momentum,short,trending_up,train,-1.205,-60.04,33
LINK,mid,momentum,short,trending_down,train,-0.718,-64.89,54
LINK,mid,momentum,short,ranging,train,-0.441,-41.9,46
LINK,mid,momentum,short,trending_up,test,-1.701,-47.92,27
LINK,mid,momentum,short,trending_down,test,-0.137,-25.21,40
LINK,mid,momentum,short,ranging,test,0.328,6.66,35
LINK,mid,volume_weighted,long,trending_up,train,1.223,207.76,29
LINK,mid,volume_weighted,long,trending_down,train,0.987,124.89,29
LINK,mid,volume_weighted,long,ranging,train,1.629,427.97,25
LINK,mid,volume_weighted,long,trending_up,test,0.138,-5.67,15
LINK,mid,volume_weighted,long,trending_down,test,0.242,1.59,13
LINK,mid,volume_weighted,long,ranging,test,0.018,-10.29,18
LINK,mid,volume_weighted,short,trending_up,train,0.3,6.3,24
LINK,mid,volume_weighted,short,trending_down,train,-0.209,-42.3,28
LINK,mid,volume_weighted,short,ranging,train,0.406,18.41,26
LINK,mid,volume_weighted,short,trending_up,test,0.174,-13.17,14
LINK,mid,volume_weighted,short,trending_down,test,0.913,60.85,14
LINK,mid,volume_weighted,short,ranging,test,0.89,57.92,16
LINK,mid,triple_ema,long,trending_up,train,0.403,17.34,54
LINK,mid,triple_ema,long,trending_down,train,-0.612,-36.85,41
LINK,mid,triple_ema,long,ranging,train,0.333,10.29,52
LINK,mid,triple_ema,long,trending_up,test,-0.855,-43.93,35
LINK,mid,triple_ema,long,trending_down,test,-2.024,-37.71,22
LINK,mid,triple_ema,long,ranging,test,-1.684,-60.75,42
LINK,mid,triple_ema,short,trending_up,train,-0.898,-52.74,45
LINK,mid,triple_ema,short,trending_down,train,-1.029,-76.07,60
LINK,mid,triple_ema,short,ranging,train,-0.331,-40.68,53
LINK,mid,triple_ema,short,trending_up,test,-0.353,-30.11,36
LINK,mid,triple_ema,short,trending_down,test,-0.084,-24.76,35
LINK,mid,triple_ema,short,ranging,test,-0.163,-26.5,44
LINK,mid,rsi_macd_combo,long,trending_up,train,1.539,238.74,27
LINK,mid,rsi_macd_combo,long,trending_down,train,1.257,207.9,27
LINK,mid,rsi_macd_combo,long,ranging,train,0.486,27.16,21
LINK,mid,rsi_macd_combo,long,trending_up,test,-0.405,-42.4,16
LINK,mid,rsi_macd_combo,long,trending_down,test,-0.371,-46.45,16
LINK,mid,rsi_macd_combo,long,ranging,test,-1.158,-69.8,15
LINK,mid,rsi_macd_combo,short,trending_up,train,-1.078,-78.06,25
LINK,mid,rsi_macd_combo,short,trending_down,train,0.939,-89.61,26
LINK,mid,rsi_macd_combo,short,ranging,train,-0.857,-89.23,22
LINK,mid,rsi_macd_combo,short,trending_up,test,0.172,-9.49,14
LINK,mid,rsi_macd_combo,short,trending_down,test,0.976,53.3,15
LINK,mid,rsi_macd_combo,short,ranging,test,-0.139,-27.78,12
LINK,mid,stoch_rsi,long,trending_up,train,1.409,187.49,43
LINK,mid,stoch_rsi,long,trending_down,train,0.887,91.68,72
LINK,mid,stoch_rsi,long,ranging,train,0.508,30.01,52
LINK,mid,stoch_rsi,long,trending_up,test,0.481,17.08,36
LINK,mid,stoch_rsi,long,trending_down,test,-0.007,-18.23,47
LINK,mid,stoch_rsi,long,ranging,test,-0.28,-30.98,41
LINK,mid,stoch_rsi,short,trending_up,train,-0.814,-65.57,66
LINK,mid,stoch_rsi,short,trending_down,train,-0.729,-63.54,64
LINK,mid,stoch_rsi,short,ranging,train,-0.487,-42.43,50
LINK,mid,stoch_rsi,short,trending_up,test,0.808,42.62,44
LINK,mid,stoch_rsi,short,trending_down,test,0.26,0.66,42
LINK,mid,stoch_rsi,short,ranging,test,1.539,90.79,40
LINK,mid,supertrend,long,trending_up,train,0.0,0.0,0
LINK,mid,supertrend,long,trending_down,train,0.0,0.0,0
LINK,mid,supertrend,long,ranging,train,0.0,0.0,0
LINK,mid,supertrend,long,trending_up,test,0.0,0.0,0
LINK,mid,supertrend,long,trending_down,test,0.0,0.0,0
LINK,mid,supertrend,long,ranging,test,0.0,0.0,0
LINK,mid,supertrend,short,trending_up,train,0.0,0.0,0
LINK,mid,supertrend,short,trending_down,train,0.0,0.0,0
LINK,mid,supertrend,short,ranging,train,0.0,0.0,0
LINK,mid,supertrend,short,trending_up,test,0.0,0.0,0
LINK,mid,supertrend,short,trending_down,test,0.0,0.0,0
LINK,mid,supertrend,short,ranging,test,0.0,0.0,0
LINK,mid,ichimoku_cloud,long,trending_up,train,1.066,149.73,19
LINK,mid,ichimoku_cloud,long,trending_down,train,0.395,16.46,19
LINK,mid,ichimoku_cloud,long,ranging,train,0.717,66.53,23
LINK,mid,ichimoku_cloud,long,trending_up,test,-0.838,-51.17,12
LINK,mid,ichimoku_cloud,long,trending_down,test,-0.942,-52.13,12
LINK,mid,ichimoku_cloud,long,ranging,test,-1.611,-71.95,16
LINK,mid,ichimoku_cloud,short,trending_up,train,-0.689,-48.82,20
LINK,mid,ichimoku_cloud,short,trending_down,train,-0.5,-56.91,21
LINK,mid,ichimoku_cloud,short,ranging,train,-0.582,-50.75,21
LINK,mid,ichimoku_cloud,short,trending_up,test,-0.39,-75.75,14
