strategy,asset,direction,combos,shp_def,shp_wfo,shp_rnd,tot_def,tot_wfo,tot_rnd,is_shp
volume_weighted,DOGE,long,9,0.32000394819141004,0.32645994748221757,0.2866966568457705,-2.027497964178737,-1.5101499606170687,-14.495061434296641,1.6527161352381976
volume_weighted,DOGE,short,9,-0.3871803586495331,-0.3458440623793094,-0.5249148259613761,-79.04216150441074,-60.793127659136424,-83.67446234104274,1.4928126584037968
volume_weighted,ADA,long,9,-0.04309915652422704,0.31194002045623603,-0.06496622930101503,-55.9993921291964,-2.8927592589062634,-46.45157443657082,1.5107337579598585
volume_weighted,ADA,short,9,-0.6414774784084943,-0.32684872033755924,-0.6914325016748362,-79.94457220945088,-59.005516087181455,-84.5710517089186,1.412355087717022
volume_weighted,AVAX,long,9,-0.027147811156466597,0.2819394054421277,0.09907960426016123,-42.6037655309453,-11.98727713773261,-32.28124904641938,2.056342400691725
volume_weighted,AVAX,short,9,-0.19998080468946092,-0.1288396319412864,0.47943740504722104,-77.33420642603897,-64.75202260446567,40.444254206895216,1.9291035628950328
volume_weighted,LINK,long,9,0.9847304388861634,0.7261167482262643,0.5691410870146865,287.42762868457226,143.162386320195,78.53515643907602,2.190775741444254
volume_weighted,LINK,short,9,0.19878226330008092,-0.08818314529179902,-0.1191046761608026,-17.659799709695157,-52.58737730487319,-52.53474043886541,1.5733687981005529
triple_ema,BTC,long,27,0.6944181708491504,0.7078397768338575,0.656691679072758,80.15528130635916,89.76982878695168,75.09987801071192,1.850261264211362
triple_ema,BTC,short,27,-0.8626594778401041,-0.7653495113747927,-0.6111091560619495,-65.04259280119646,-61.24974492356602,-54.32461681505809,-0.046913628446045595
triple_ema,ETH,long,27,0.33168085533100083,0.56447362112013,0.31611579537651197,20.380029079887763,68.0946618999831,17.55464170408858,1.411876584146154
triple_ema,ETH,short,27,-0.40332907603954676,-0.38322319414083517,-0.5461966105799371,-61.1438467039781,-59.65466177944951,-67.29134783024429,0.47318252463680005
triple_ema,SOL,long,27,0.9197775764514858,0.6754218449385044,0.8242694630857509,273.58612177016624,130.55127121474692,210.64465106825648,1.6066723011692767
triple_ema,SOL,short,27,-0.44943992451350556,-0.5578564460860604,-0.3093995578985379,-74.48608417350411,-80.46497888343151,-66.23171707965754,0.3094081773562082
